player_id,match_id,region,device,ping,score,kills,deaths,match_duration_seconds
P1090,M1348,Latin America,Android,119,1062,4,7,430
P0020,M1226,Europe,Android,109,1229,6,11,351
P0140,M1614,Latin America,iOS,87,438,3,0,397
P1011,M2144,North America,Android,61,2036,12,7,442
P1124,M1607,India,iOS,68,2313,14,7,503
P0041,M0690,India,iOS,111,1912,10,14,488
P0524,M1245,North America,Android,100,1033,7,2,266
P0989,M0118,Europe,PC,110,3555,24,9,376
P1073,M2504,Latin America,PC,65,642,5,7,322
P0694,M0179,North America,iOS,46,3221,20,13,452
P0221,M1374,Europe,Android,117,2682,15,9,446
P1123,M2787,Europe,PC,80,1397,8,9,363
P0367,M1228,India,Android,88,927,2,14,358
P0323,M0115,SEA,iOS,92,2297,15,3,403
P1070,M1149,SEA,Android,54,1526,10,17,295
P0419,M2142,North America,Android,81,852,3,7,466
P1096,M2516,SEA,iOS,61,2303,14,8,270
P0164,M2508,SEA,Android,30,2062,12,1,485
P0018,M2061,India,Android,39,2306,14,4,232
P0556,M0176,SEA,Android,80,1926,11,4,406
P0782,M2877,Latin America,Android,24,1594,9,10,457
P0338,M0383,Europe,iOS,51,1599,6,9,341
P0416,M0767,North America,iOS,64,1476,7,21,416
P1012,M1110,India,Android,92,1122,8,1,405
P0650,M0192,Latin America,PC,81,2407,14,6,332
P1145,M0713,Europe,PC,147,1594,8,0,483
P0667,M2594,North America,PC,128,1790,10,11,418
P0063,M2442,SEA,iOS,69,1570,7,1,394
P0711,M1842,SEA,iOS,138,1995,8,6,396
P1100,M2750,India,PC,112,2351,14,10,439
P1179,M1648,SEA,PC,117,437,0,10,350
P1127,M2512,North America,PC,54,928,6,6,479
P0945,M0376,India,Android,50,1359,6,8,285
P0245,M0965,Latin America,Android,53,920,3,5,349
P0372,M1356,India,Android,114,1705,11,2,414
P0483,M1540,India,iOS,98,753,1,7,487
P0014,M0096,North America,Android,20,470,1,11,425
P0453,M2377,India,Android,70,1966,13,1,533
P0682,M0408,North America,iOS,41,1533,7,12,562
P0743,M0324,North America,PC,80,1248,5,9,351
P0170,M2760,Latin America,PC,56,953,6,13,422
P1024,M2372,North America,Android,68,2597,16,10,457
P0766,M0271,North America,iOS,127,1625,10,9,460
P0625,M1833,Europe,Android,73,2832,15,7,506
P0849,M1003,SEA,iOS,56,1863,10,7,345
P0155,M0733,Europe,iOS,60,2237,13,5,443
P0408,M1771,India,iOS,56,1139,5,0,366
P0392,M1634,Europe,PC,56,1837,10,4,421
P1052,M0419,India,Android,151,2372,13,8,582
P1197,M0278,Latin America,iOS,102,444,0,6,375
P0796,M2751,India,Android,69,820,0,9,485
P0434,M2567,SEA,Android,92,743,2,12,369
P0097,M2008,Europe,iOS,65,2162,13,10,595
P0620,M2191,North America,iOS,70,2459,13,0,493
P0418,M2615,Latin America,Android,107,938,6,3,403
P1073,M0484,India,Android,110,1395,5,4,424
P0686,M0277,Latin America,Android,91,1737,10,8,369
P0443,M2483,Europe,iOS,45,1624,6,9,443
P0329,M1361,India,iOS,74,1047,3,7,378
P0136,M2260,Latin America,Android,105,1782,11,7,529
P1083,M0270,Latin America,Android,133,2216,14,7,543
P0929,M1557,SEA,iOS,40,888,5,4,384
P0965,M1802,SEA,Android,37,2330,15,9,354
P1017,M2721,SEA,iOS,20,1505,8,12,499
P0113,M2832,India,iOS,132,2051,10,5,407
P0137,M1050,SEA,Android,36,1844,10,4,468
P1116,M1355,India,iOS,118,1538,7,9,390
P0173,M1541,Latin America,Android,72,1735,9,3,278
P0563,M2805,Europe,Android,107,1911,11,9,468
P0102,M2819,North America,iOS,98,809,3,0,501
P1009,M2214,India,Android,56,1333,7,0,265
P0955,M0587,India,PC,69,451,0,14,293
P1000,M1866,North America,iOS,67,387,2,14,401
P0222,M2987,SEA,Android,84,972,4,11,520
P0896,M1218,North America,Android,84,2451,13,0,355
P0135,M2046,SEA,PC,86,741,3,9,405
P0873,M2189,Europe,iOS,74,2062,13,7,287
P0704,M2870,India,Android,95,764,3,12,443
P0809,M2836,North America,Android,130,945,7,4,233
P1075,M0212,India,Android,113,1867,12,4,354
P0397,M1102,North America,PC,53,2478,15,12,303
P1151,M0629,North America,iOS,56,4267,27,18,395
P1036,M1332,India,Android,32,1018,7,8,379
P0077,M0328,SEA,Android,49,516,0,0,510
P0405,M1385,India,Android,37,1577,8,7,385
P0411,M1917,SEA,iOS,52,1779,11,7,311
P0178,M1262,SEA,iOS,64,251,0,18,314
P0781,M1173,SEA,Android,86,2772,16,12,413
P0005,M0550,Latin America,iOS,85,729,5,10,355
P0314,M2499,Latin America,iOS,190,1893,14,4,418
P0061,M1351,Europe,iOS,101,1885,9,14,427
P0752,M2935,Latin America,iOS,133,2317,14,0,556
P0040,M0982,SEA,iOS,88,1386,6,3,413
P0713,M1617,North America,Android,72,2150,14,8,456
P0931,M1656,India,Android,93,2184,11,7,383
P0477,M0823,India,iOS,86,544,2,8,304
P0737,M1642,India,Android,79,2088,11,6,403
P0918,M2714,Europe,iOS,89,564,1,10,535
P0860,M2815,SEA,PC,61,2797,17,3,508
P0046,M2083,North America,iOS,106,267,0,3,446
P0404,M1105,Europe,Android,89,2343,13,1,365
P0989,M2283,India,Android,71,1382,10,7,359
P0098,M2524,Europe,Android,56,1527,9,3,476
P0878,M0747,North America,PC,80,628,1,1,426
P0965,M1076,India,Android,45,1297,7,9,370
P0019,M2266,India,iOS,54,1678,10,9,411
P1076,M1045,Europe,iOS,35,2221,14,11,479
P0358,M1739,SEA,iOS,39,1429,8,16,478
P0322,M2296,Latin America,Android,114,1042,10,11,283
P0807,M0602,SEA,PC,163,2069,13,14,302
P0083,M0371,Europe,iOS,99,1980,11,4,392
P0166,M2817,SEA,Android,82,1237,9,6,468
P0697,M2801,North America,iOS,29,2195,12,8,285
P0133,M1392,Europe,iOS,95,3530,21,10,519
P0485,M0504,North America,PC,74,2072,11,8,591
P0419,M0410,SEA,PC,88,3556,22,7,503
P0816,M0472,SEA,Android,109,3569,21,14,456
P0603,M1662,Latin America,Android,108,2460,15,15,328
P0241,M0417,India,iOS,54,1395,7,7,445
P0514,M2222,Europe,iOS,48,798,3,0,327
P0012,M2976,SEA,iOS,82,1960,10,0,536
P0483,M1957,India,Android,55,1248,7,7,502
P0390,M2727,Europe,Android,56,788,1,11,429
P1161,M0914,North America,Android,79,2586,14,9,409
P0607,M2026,SEA,iOS,69,1597,6,10,510
P0002,M0446,North America,Android,81,1689,9,16,595
P1077,M1665,India,Android,129,1753,8,5,492
P0410,M1752,Europe,Android,54,2050,14,2,382
P1102,M2915,Latin America,PC,123,1346,8,0,381
P0084,M1725,SEA,PC,123,2913,19,22,330
P0392,M1806,North America,Android,75,1545,10,7,485
P0816,M1327,SEA,PC,97,708,5,7,435
P0611,M0097,Europe,Android,83,290,1,8,494
P1021,M0142,SEA,iOS,66,2665,15,12,418
P0241,M0864,Latin America,Android,68,1779,9,14,429
P0054,M2763,Latin America,Android,82,2155,13,14,445
P0646,M1265,India,PC,87,1347,10,17,384
P1192,M0960,India,Android,20,1904,10,9,390
P0312,M1206,Europe,Android,45,1095,5,0,422
P0346,M1076,SEA,Android,71,1664,10,6,415
P0672,M2778,India,Android,33,2368,14,14,504
P0511,M0583,Latin America,Android,64,1458,8,9,399
P1085,M2180,India,Android,92,1031,7,11,335
P0038,M2702,Latin America,Android,148,2457,13,2,392
P0676,M1081,Europe,iOS,90,1840,12,0,382
P0714,M1475,Europe,Android,108,396,1,15,472
P0084,M1488,North America,iOS,55,1405,7,1,383
P0348,M1592,Europe,Android,62,2407,16,11,370
P0418,M2112,SEA,PC,147,2403,14,2,339
P0230,M1948,India,iOS,54,1658,10,10,502
P1070,M1103,North America,PC,82,2198,11,13,395
P1090,M1820,SEA,PC,20,2413,12,4,405
P0331,M1948,India,PC,87,539,0,11,325
P0564,M1338,Europe,Android,58,1224,8,13,518
P0017,M0188,SEA,Android,68,3353,21,7,337
P0979,M1155,SEA,Android,69,2864,20,4,515
P0817,M0737,Europe,iOS,118,1403,5,7,338
P1087,M2863,India,iOS,91,2394,13,14,365
P0058,M0871,Latin America,PC,39,1072,5,9,566
P1017,M2372,Europe,Android,89,3249,19,18,407
P0336,M2892,Europe,Android,45,1133,3,12,481
P0285,M1736,Latin America,Android,111,1349,7,6,344
P0537,M2818,Europe,iOS,99,1352,9,8,332
P0973,M0799,North America,iOS,73,2697,15,15,385
P0600,M1066,SEA,iOS,67,2079,14,8,474
P1072,M2554,Europe,Android,90,1889,11,0,684
P0999,M2259,India,PC,139,2323,12,14,357
P1113,M1051,North America,iOS,83,1940,9,6,467
P0510,M1544,Latin America,Android,76,3119,19,1,474
P0165,M1582,SEA,iOS,48,3228,20,0,372
P0977,M2123,India,Android,71,1946,13,11,190
P0963,M0834,North America,iOS,107,2719,16,10,484
P0418,M2906,North America,PC,20,1764,8,13,396
P0505,M1954,India,PC,20,445,0,12,303
P0647,M2657,Latin America,iOS,20,2063,13,0,428
P0125,M1918,SEA,iOS,68,2953,18,19,470
P1190,M0082,Europe,Android,95,2043,13,3,380
P0606,M1541,Europe,Android,108,2219,17,12,355
P0355,M2335,India,Android,154,2200,16,4,317
P0895,M0256,North America,Android,93,2480,14,8,383
P0445,M2512,Europe,Android,112,1324,6,18,435
P0889,M2784,India,PC,100,1215,6,1,445
P0494,M0379,Europe,iOS,20,2893,19,9,397
P1102,M0418,India,Android,24,1936,10,0,495
P0960,M1713,Europe,Android,145,1624,9,9,418
P0512,M1234,North America,Android,28,2212,12,2,363
P0876,M0543,North America,Android,100,2387,14,3,386
P1108,M0054,SEA,Android,95,635,3,10,347
P0885,M1006,India,iOS,152,1722,10,11,394
P1025,M1574,Europe,Android,77,1717,8,4,500
P0515,M2524,India,Android,78,1111,6,13,408
P0351,M0554,SEA,Android,73,2939,18,6,414
P0983,M2928,North America,Android,85,1723,8,9,429
P0196,M0829,Europe,Android,130,1564,10,13,427
P0036,M0470,North America,Android,68,1001,4,9,464
P0804,M0241,Europe,iOS,53,991,5,13,441
P0916,M1732,North America,iOS,92,2933,19,3,475
P0670,M1428,India,iOS,140,1668,11,8,385
P0799,M2563,Latin America,Android,70,2978,17,0,344
P0575,M0255,India,Android,75,2033,11,5,363
P1167,M1389,India,PC,109,2648,16,6,481
P0678,M2224,India,Android,63,926,5,13,449
P0344,M0467,Europe,iOS,84,3193,18,5,562
P0354,M2603,North America,iOS,158,1682,11,0,295
P0987,M2007,SEA,Android,20,1110,6,4,456
P0533,M2668,Europe,PC,52,1921,13,12,409
P0868,M1646,India,Android,47,4112,24,6,524
P1131,M0365,Europe,iOS,92,578,1,2,499
P0680,M2123,Europe,PC,97,1390,8,7,398
P0226,M0599,India,iOS,131,756,1,10,456
P0912,M0056,Latin America,Android,142,1210,5,7,497
P0906,M2308,North America,Android,80,2788,17,3,435
P0567,M2105,India,Android,81,1613,8,8,422
P0298,M0881,India,Android,191,1636,11,4,345
P0142,M2579,India,iOS,123,1625,9,9,501
P0119,M2077,Europe,Android,34,1661,9,18,593
P0982,M2528,India,iOS,74,913,4,4,391
P0094,M2171,India,Android,109,1326,5,8,519
P1092,M0480,India,Android,80,684,3,4,408
P0050,M2048,Europe,iOS,64,1543,9,11,566
P0736,M2878,India,Android,180,982,3,0,457
P0342,M0238,North America,PC,102,1548,7,13,537
P0818,M0352,Latin America,PC,86,1407,5,6,497
P0301,M0151,India,iOS,80,2365,14,8,316
P0134,M2785,SEA,iOS,84,3760,25,9,479
P0225,M2843,SEA,PC,80,1355,9,13,504
P0371,M0511,Latin America,iOS,110,2691,16,11,447
P0617,M1753,North America,Android,57,2136,12,14,463
P1089,M2679,SEA,Android,47,1706,11,6,232
P0223,M0967,India,Android,126,1328,5,0,460
P0273,M2743,Latin America,Android,67,1550,6,10,355
P0703,M2568,North America,Android,93,1909,9,15,418
P1045,M2611,Europe,iOS,54,2739,16,13,428
P0495,M0699,Europe,PC,70,1424,8,8,432
P0400,M0668,SEA,iOS,20,623,2,1,432
P0786,M2179,Latin America,Android,81,1576,9,11,517
P1193,M0599,Europe,Android,76,2551,17,5,226
P0718,M0869,India,Android,66,1059,4,10,465
P0968,M0701,North America,Android,53,1438,6,10,415
P0535,M1982,India,Android,90,1321,7,4,318
P1194,M2412,India,Android,73,349,2,3,383
P0951,M2907,SEA,PC,149,2265,12,11,487
P0868,M2355,Latin America,iOS,44,1562,10,13,505
P0333,M1794,North America,Android,69,518,4,4,360
P0304,M0383,Europe,iOS,98,2502,14,11,563
P0598,M2164,India,iOS,110,1876,9,1,573
P0032,M1532,Europe,PC,83,1080,8,13,438
P0086,M2828,SEA,Android,35,2633,16,0,350
P0263,M1683,SEA,iOS,59,937,0,10,596
P0748,M1103,North America,iOS,52,1636,7,3,472
P1175,M2129,SEA,Android,87,990,2,15,539
P0318,M2231,India,iOS,30,1342,6,4,558
P0218,M1131,Europe,Android,97,3280,21,2,346
P0259,M2497,SEA,iOS,74,1951,12,7,488
P0602,M1903,Europe,iOS,121,225,3,12,307
P0510,M1840,North America,Android,114,1702,8,15,393
P0157,M1460,India,iOS,74,635,3,8,358
P0109,M1983,Latin America,iOS,113,804,1,8,432
P0789,M2483,India,PC,92,1051,6,0,360
P0484,M1318,Latin America,Android,62,1698,9,12,566
P0911,M0344,SEA,Android,89,1434,8,6,318
P0963,M2318,SEA,iOS,91,1535,11,15,345
P0297,M1566,Europe,Android,128,2192,12,4,423
P0679,M0811,SEA,PC,45,1852,9,2,483
P0989,M0889,India,Android,82,124,0,9,414
P0837,M1270,North America,Android,62,2823,15,12,342
P0869,M2143,North America,PC,59,1288,10,11,373
P0561,M0334,North America,Android,49,1067,7,8,509
P0796,M1969,Europe,PC,48,800,4,0,461
P0646,M0633,Latin America,Android,101,1032,5,10,478
P0085,M0149,SEA,iOS,61,1966,13,9,528
P0835,M0235,Europe,PC,124,1750,10,9,354
P0158,M2779,SEA,Android,117,2739,17,7,466
P0602,M2344,SEA,PC,20,649,0,7,567
P0803,M0686,Europe,PC,70,1245,5,10,581
P1086,M0281,India,PC,45,1372,6,13,436
P0877,M2623,India,Android,146,2273,14,5,435
P0791,M2892,North America,iOS,72,1717,11,1,463
P0414,M0282,SEA,iOS,20,1292,5,5,465
P0165,M0437,SEA,PC,40,564,3,15,379
P0474,M0753,SEA,Android,118,2634,17,10,398
P0571,M2029,India,Android,54,1061,5,0,438
P0886,M0381,SEA,iOS,153,1676,9,11,398
P0097,M1310,India,Android,124,2424,16,14,465
P0262,M2264,Europe,PC,36,1869,12,1,516
P0889,M2429,North America,Android,20,3150,18,16,385
P0568,M2554,Europe,iOS,67,2255,14,0,502
P0212,M1044,SEA,Android,119,1908,11,7,419
P0094,M2180,India,Android,74,876,6,17,362
P0985,M1775,SEA,iOS,95,1853,12,7,423
P0587,M0039,India,PC,97,2655,16,6,301
P0033,M1857,India,PC,107,514,3,12,378
P0568,M1000,SEA,PC,95,922,9,9,149
P0921,M2496,Latin America,Android,94,1694,7,7,431
P0816,M0128,India,iOS,95,2711,19,7,383
P0033,M2355,India,iOS,20,1193,4,2,535
P0666,M2422,Europe,iOS,73,280,1,0,425
P0950,M2509,Latin America,iOS,55,1008,2,9,380
P0154,M1668,Europe,iOS,69,1202,7,5,494
P0787,M2037,India,PC,107,344,0,21,362
P0260,M2113,North America,Android,88,1426,8,13,260
P0122,M2221,India,iOS,115,3652,21,6,408
P0462,M0917,India,PC,68,25,0,8,521
P0886,M1830,North America,iOS,93,943,6,4,512
P0551,M1682,Europe,PC,26,2378,13,11,452
P0838,M0252,Europe,Android,92,2659,15,4,550
P0922,M0261,SEA,iOS,82,1176,7,12,325
P0764,M0414,Europe,Android,114,1454,10,3,437
P0036,M2141,Europe,Android,86,0,0,6,346
P0167,M0206,India,PC,111,1478,10,7,339
P0929,M2246,India,Android,115,1373,6,5,410
P0475,M2420,Europe,Android,95,1590,8,11,391
P0701,M2750,India,iOS,95,296,0,10,330
P0216,M1460,North America,Android,53,2635,15,4,522
P0472,M2987,India,Android,88,1149,6,3,503
P1118,M1950,India,iOS,51,649,4,15,423
P0214,M0300,SEA,Android,104,2307,14,10,351
P0841,M0390,India,PC,63,1324,7,1,535
P0591,M1364,India,Android,139,1024,6,5,263
P0502,M2389,Latin America,Android,125,1569,8,5,545
P0289,M0511,India,Android,94,2265,12,4,349
P0625,M2940,India,Android,101,173,1,8,405
P0735,M1469,SEA,iOS,150,463,0,12,406
P1179,M0879,India,PC,131,944,7,12,522
P0424,M1403,North America,PC,123,1030,6,11,261
P0462,M1165,Europe,Android,120,1573,9,8,392
P0148,M1232,India,Android,134,2678,18,3,248
P0665,M1551,SEA,iOS,139,1498,9,2,531
P0054,M2370,North America,PC,102,1799,10,10,423
P0878,M2337,Latin America,Android,90,946,6,0,528
P0524,M1721,Latin America,Android,90,1379,9,5,450
P0328,M2422,Latin America,Android,69,1556,11,9,335
P0152,M1649,India,iOS,84,1526,5,10,368
P0325,M2961,North America,iOS,79,2887,17,14,480
P0225,M0687,North America,PC,20,468,0,14,400
P1044,M1443,Europe,Android,37,315,1,8,426
P0156,M2437,SEA,iOS,69,716,4,11,388
P0370,M0512,SEA,iOS,97,2479,15,6,307
P0977,M1725,North America,Android,91,952,6,9,331
P0936,M2500,North America,iOS,54,478,1,14,386
P0373,M0857,SEA,PC,124,562,1,13,566
P0634,M2984,India,Android,134,1772,10,8,472
P0495,M1227,Europe,PC,38,896,3,11,491
P0350,M0793,Europe,Android,64,2033,12,5,390
P0360,M1250,North America,PC,139,1194,8,13,423
P1041,M2901,SEA,Android,45,1418,7,7,377
P0366,M0420,India,PC,82,1527,10,8,336
P0080,M0901,Europe,Android,75,541,0,9,507
P0684,M1096,SEA,iOS,72,2177,14,9,323
P0541,M1885,SEA,iOS,39,888,7,2,344
P0432,M1575,SEA,Android,74,456,5,3,327
P0553,M2013,India,iOS,102,1376,8,11,352
P0121,M0841,India,Android,20,525,2,11,365
P1034,M0899,India,Android,72,1892,8,0,458
P0597,M2308,Latin America,iOS,98,947,3,16,432
P0109,M0409,India,PC,81,1054,7,2,468
P1150,M0472,SEA,Android,78,1824,9,2,423
P0766,M1671,SEA,iOS,123,3598,24,10,353
P0075,M1929,North America,iOS,57,1516,8,4,418
P1060,M2373,SEA,iOS,86,2214,13,19,469
P1186,M0101,North America,Android,109,2362,15,9,323
P0479,M1901,SEA,Android,81,1705,10,20,396
P0238,M0082,Europe,Android,71,557,3,5,368
P0463,M2640,Latin America,PC,75,1540,8,3,512
P0576,M0015,North America,Android,77,1350,7,6,422
P0221,M2637,Europe,iOS,34,586,3,3,362
P0641,M2537,North America,Android,23,1405,7,0,464
P0676,M1614,Europe,iOS,63,702,2,6,538
P0380,M0488,North America,iOS,39,300,1,9,445
P0771,M1824,India,Android,89,2202,12,0,449
P0386,M1764,India,iOS,72,3431,22,15,394
P0453,M1923,North America,Android,100,722,1,11,475
P0062,M1524,North America,PC,44,1807,10,18,415
P0817,M2013,India,PC,76,1566,11,7,331
P0082,M1899,India,iOS,162,917,3,5,279
P0024,M2254,Europe,iOS,149,1840,12,9,492
P0679,M1396,North America,iOS,35,1858,14,1,424
P0934,M0509,Europe,Android,81,1338,9,2,399
P0502,M2092,Europe,iOS,104,1800,9,17,551
P0880,M1113,North America,PC,120,1428,7,9,506
P1092,M1222,SEA,iOS,44,1434,6,2,486
P0426,M0180,SEA,Android,93,1325,7,3,360
P0761,M2533,North America,Android,61,2696,15,0,340
P0945,M2012,India,PC,136,1110,6,6,486
P0547,M0299,Europe,Android,66,3670,23,4,507
P0931,M0539,India,PC,79,3618,23,0,388
P0989,M0062,Europe,PC,144,1491,12,16,437
P0739,M2601,North America,iOS,20,2615,15,16,529
P0503,M0631,India,Android,136,794,2,8,297
P0679,M0369,India,Android,96,1290,6,11,649
P0149,M2452,North America,iOS,59,1811,8,10,376
P1122,M2619,India,PC,20,2516,16,8,289
P0573,M0939,India,PC,56,1706,9,8,504
P0517,M2161,India,Android,64,739,4,3,373
P1053,M0954,Latin America,PC,119,977,2,0,396
P0392,M0074,Europe,Android,66,536,2,17,413
P0473,M2259,North America,PC,56,1328,6,8,456
P0003,M2890,Europe,Android,111,1949,13,3,308
P0800,M0843,Latin America,iOS,69,2289,13,6,364
P0226,M1754,India,iOS,32,278,0,8,503
P0605,M2183,North America,iOS,67,2508,13,5,446
P1080,M2165,Latin America,Android,46,2281,17,7,158
P0052,M2561,SEA,iOS,60,1772,10,9,311
P0338,M0048,Europe,iOS,115,3461,19,14,526
P0458,M1588,North America,Android,96,1356,4,12,609
P0207,M1016,Latin America,PC,142,1217,8,8,470
P0859,M2337,India,iOS,112,1620,10,9,327
P0267,M1725,India,Android,47,1704,6,11,606
P0192,M2275,India,iOS,80,1077,6,5,357
P0728,M2479,SEA,Android,67,1422,8,12,526
P1198,M2358,India,PC,98,1316,5,5,486
P0964,M0036,Europe,iOS,62,2101,13,9,451
P0215,M0438,Latin America,PC,86,1455,10,1,319
P0083,M0248,Europe,Android,42,1673,9,0,270
P0920,M0746,SEA,Android,115,1592,8,8,361
P0444,M2489,India,Android,101,1395,7,12,471
P0367,M2723,India,Android,108,2321,15,14,294
P1051,M2964,SEA,Android,67,113,0,8,281
P0761,M0061,North America,iOS,108,1147,6,5,418
P0350,M1158,India,iOS,102,1496,5,7,494
P0245,M0722,North America,Android,28,1898,11,12,449
P0454,M0958,India,PC,95,1653,9,4,391
P0884,M2350,India,iOS,161,1677,10,7,513
P0110,M0568,India,iOS,37,1317,11,6,367
P0099,M2993,India,iOS,41,2203,13,6,293
P0201,M2828,North America,iOS,38,613,4,13,367
P0117,M1206,Latin America,Android,108,1371,10,5,390
P0198,M1904,Latin America,PC,138,2770,19,5,391
P0313,M2545,India,PC,128,533,0,2,410
P1072,M1575,India,iOS,20,480,0,12,337
P0464,M1032,Europe,Android,48,1582,9,6,381
P0174,M0752,Latin America,iOS,67,1279,8,12,270
P0728,M0973,SEA,Android,100,1795,10,2,600
P0106,M0248,Latin America,iOS,151,1632,9,7,356
P0165,M0121,India,Android,72,414,4,8,404
P0386,M1154,North America,Android,27,2908,17,5,509
P1127,M2771,SEA,Android,68,2240,11,3,515
P0060,M1318,India,Android,136,2522,15,7,371
P0412,M1381,India,iOS,87,2234,14,5,455
P0386,M1344,Latin America,iOS,69,528,2,5,478
P0109,M1049,Europe,iOS,58,2421,15,2,381
P0245,M0780,India,PC,120,3617,23,11,497
P0295,M1452,SEA,Android,72,882,5,11,593
P0120,M2461,India,Android,115,1195,5,3,321
P1113,M0325,Latin America,iOS,76,864,5,4,356
P0021,M1305,Europe,Android,113,655,3,4,438
P0105,M1651,India,iOS,55,2882,20,7,482
P0111,M2045,India,Android,83,1682,10,0,347
P0845,M1203,Europe,Android,123,1832,11,11,313
P1139,M2164,North America,Android,82,2519,13,11,683
P0417,M1684,Latin America,Android,44,2401,16,2,454
P0960,M1262,SEA,iOS,112,1975,11,8,573
P0779,M1556,India,PC,124,861,5,10,296
P0041,M2361,India,iOS,89,3046,18,5,514
P0685,M0233,India,iOS,41,2195,13,1,461
P0330,M2630,Latin America,iOS,107,494,3,10,219
P0505,M0969,India,Android,20,1543,6,11,483
P0116,M1139,Europe,Android,89,1738,9,9,357
P0022,M2407,Europe,PC,158,2940,19,14,156
P0572,M2166,Europe,Android,55,855,3,9,439
P0709,M1515,India,iOS,114,2705,15,11,496
P0833,M0222,SEA,iOS,43,40,1,0,309
P0036,M0256,India,Android,59,1491,10,7,298
P0339,M1070,North America,iOS,76,1189,6,15,457
P0742,M0742,Latin America,iOS,67,2600,16,4,390
P0100,M0450,India,Android,93,2043,8,10,560
P0948,M1116,Europe,PC,101,1793,9,13,493
P0007,M2562,India,Android,130,1392,8,9,304
P0782,M0204,Latin America,Android,53,1998,10,6,481
P0516,M0812,Latin America,iOS,117,895,4,7,518
P0844,M0962,India,iOS,67,2019,10,8,512
P0303,M2833,India,iOS,111,3039,19,10,490
P0456,M2442,Latin America,PC,76,838,4,11,401
P0351,M1103,Latin America,iOS,29,1414,8,0,453
P1081,M1812,North America,iOS,91,1013,6,4,443
P0634,M1992,SEA,Android,35,1859,12,2,325
P0097,M0265,SEA,Android,121,2236,12,21,445
P0694,M1795,SEA,Android,99,3711,24,4,562
P0398,M2657,India,Android,117,2542,17,17,637
P0445,M2120,India,Android,106,1009,5,5,468
P0942,M2104,SEA,Android,112,1954,12,10,352
P0266,M0836,India,Android,96,767,5,7,392
P0841,M1022,Europe,iOS,80,295,3,18,432
P0879,M2530,North America,PC,118,1577,10,4,624
P0986,M2892,Europe,Android,20,908,6,5,504
P1038,M1847,SEA,iOS,63,704,5,15,434
P0026,M1239,Europe,iOS,95,2106,13,1,378
P0609,M1955,Europe,iOS,60,110,0,8,279
P0587,M0740,Europe,iOS,40,3087,19,14,226
P0356,M2652,North America,Android,140,694,3,10,392
P0211,M1573,Europe,Android,129,1471,7,9,587
P1038,M0957,North America,Android,100,1692,12,6,420
P0466,M0433,North America,iOS,70,2937,18,8,371
P0623,M2786,India,Android,93,307,0,6,516
P0083,M2403,North America,Android,101,2109,11,7,418
P0694,M1504,SEA,Android,88,1466,8,9,470
P1030,M2951,India,PC,72,1587,12,13,287
P0113,M2244,India,Android,20,879,6,4,354
P0005,M1530,India,Android,95,2785,18,12,381
P0906,M1478,Europe,Android,138,1462,10,7,390
P1027,M1334,Europe,Android,46,3418,22,7,223
